"machine_event_id","machine_id","machine_code","machine_name","started_at","temperature","vibration","pressure","rpm","power","humidity","is_breakdown"
6647,28,M-007-04,Промышленная термическая печь №4,2025-03-22 12:51:00.000 +0300,205.851010,,,,4.036741,46.117356,0
6648,28,M-007-04,Промышленная термическая печь №4,2025-03-22 13:51:00.000 +0300,193.230906,,,,4.072768,42.783995,0
6649,28,M-007-04,Промышленная термическая печь №4,2025-03-25 14:19:00.000 +0300,193.230906,,,,4.072768,42.783995,0
6650,28,M-007-04,Промышленная термическая печь №4,2025-03-25 14:08:00.000 +0300,193.230906,,,,4.072768,42.783995,0
6651,28,M-007-04,Промышленная термическая печь №4,2025-03-25 16:24:00.000 +0300,182.300826,,,,4.093770,46.564333,0
6652,28,M-007-04,Промышленная термическая печь №4,2025-03-26 05:57:00.000 +0300,182.300826,,,,4.093770,46.564333,0
6653,28,M-007-04,Промышленная термическая печь №4,2025-03-26 05:48:00.000 +0300,182.300826,,,,4.093770,46.564333,0
6654,28,M-007-04,Промышленная термическая печь №4,2025-03-26 06:55:00.000 +0300,174.438872,,,,4.093010,44.998010,0
6655,28,M-007-04,Промышленная термическая печь №4,2025-03-26 08:22:00.000 +0300,174.438872,,,,4.093010,44.998010,0
6656,28,M-007-04,Промышленная термическая печь №4,2025-03-26 08:09:00.000 +0300,174.438872,,,,4.093010,44.998010,0
6657,28,M-007-04,Промышленная термическая печь №4,2025-03-26 08:50:59.916 +0300,192.728498,,,,3.658438,43.120011,1
6658,28,M-007-04,Промышленная термическая печь №4,2025-03-26 09:21:00.000 +0300,180.638909,,,,3.418580,48.710777,0
6659,28,M-007-04,Промышленная термическая печь №4,2025-03-26 09:16:00.000 +0300,184.874788,,,,3.924853,41.679254,0
6660,28,M-007-04,Промышленная термическая печь №4,2025-03-26 09:15:00.000 +0300,184.475893,,,,4.023172,41.637775,0
6661,28,M-007-04,Промышленная термическая печь №4,2025-03-26 11:27:00.000 +0300,196.421077,,,,4.077389,44.215862,0
6662,28,M-007-04,Промышленная термическая печь №4,2025-03-31 09:51:00.000 +0300,196.421077,,,,4.077389,44.215862,0
6663,28,M-007-04,Промышленная термическая печь №4,2025-03-31 09:45:00.000 +0300,196.421077,,,,4.077389,44.215862,0
6664,28,M-007-04,Промышленная термическая печь №4,2025-03-31 12:08:00.000 +0300,190.113853,,,,4.098624,51.416368,0
6665,28,M-007-04,Промышленная термическая печь №4,2025-04-02 12:25:00.000 +0300,190.113853,,,,4.098624,51.416368,0
6666,28,M-007-04,Промышленная термическая печь №4,2025-04-02 12:14:00.000 +0300,190.113853,,,,4.098624,51.416368,0
6667,28,M-007-04,Промышленная термическая печь №4,2025-04-02 14:28:00.000 +0300,194.683220,,,,4.132650,52.441012,0
6668,28,M-007-04,Промышленная термическая печь №4,2025-04-02 16:28:00.000 +0300,194.683220,,,,4.132650,52.441012,0
6669,28,M-007-04,Промышленная термическая печь №4,2025-04-02 16:21:00.000 +0300,194.683220,,,,4.132650,52.441012,0
6670,28,M-007-04,Промышленная термическая печь №4,2025-04-02 17:17:00.000 +0300,190.930660,,,,4.108154,39.675576,0
6671,28,M-007-04,Промышленная термическая печь №4,2025-04-03 14:04:00.000 +0300,190.930660,,,,4.108154,39.675576,0
6672,28,M-007-04,Промышленная термическая печь №4,2025-04-03 13:58:00.000 +0300,190.930660,,,,4.108154,39.675576,0
6673,28,M-007-04,Промышленная термическая печь №4,2025-04-03 15:42:00.000 +0300,201.824513,,,,4.087123,45.556674,0
6674,28,M-007-04,Промышленная термическая печь №4,2025-04-03 18:53:00.000 +0300,201.824513,,,,4.087123,45.556674,0
6675,28,M-007-04,Промышленная термическая печь №4,2025-04-03 18:28:00.000 +0300,201.824513,,,,4.087123,45.556674,0
6676,28,M-007-04,Промышленная термическая печь №4,2025-04-03 21:07:00.000 +0300,193.836131,,,,4.060728,45.095317,0
6677,28,M-007-04,Промышленная термическая печь №4,2025-04-04 07:55:00.000 +0300,193.836131,,,,4.060728,45.095317,0
6678,28,M-007-04,Промышленная термическая печь №4,2025-04-04 07:46:00.000 +0300,193.836131,,,,4.060728,45.095317,0
6679,28,M-007-04,Промышленная термическая печь №4,2025-04-04 09:16:00.000 +0300,192.550817,,,,4.003647,49.306753,0
6680,28,M-007-04,Промышленная термическая печь №4,2025-04-18 21:42:00.000 +0300,192.550817,,,,4.003647,49.306753,0
6681,28,M-007-04,Промышленная термическая печь №4,2025-04-18 21:41:00.000 +0300,192.550817,,,,4.003647,49.306753,0
6682,28,M-007-04,Промышленная термическая печь №4,2025-04-18 22:40:00.000 +0300,186.538126,,,,4.197607,48.126944,0
6683,28,M-007-04,Промышленная термическая печь №4,2025-04-26 09:17:00.000 +0300,186.538126,,,,4.197607,48.126944,0
6684,28,M-007-04,Промышленная термическая печь №4,2025-04-26 09:04:00.000 +0300,186.538126,,,,4.197607,48.126944,0
6685,28,M-007-04,Промышленная термическая печь №4,2025-04-26 11:04:00.000 +0300,190.345041,,,,4.167037,37.027764,0
6686,28,M-007-04,Промышленная термическая печь №4,2025-05-03 10:00:00.000 +0300,190.345041,,,,4.167037,37.027764,0
6687,28,M-007-04,Промышленная термическая печь №4,2025-05-03 09:50:00.000 +0300,190.345041,,,,4.167037,37.027764,0
6688,28,M-007-04,Промышленная термическая печь №4,2025-05-03 12:33:00.000 +0300,176.647386,,,,3.450894,44.771180,0
6689,28,M-007-04,Промышленная термическая печь №4,2025-05-03 12:28:00.000 +0300,196.326858,,,,4.184142,38.205342,0
6690,28,M-007-04,Промышленная термическая печь №4,2025-05-03 12:15:00.000 +0300,185.711482,,,,4.096886,52.221630,0
6691,28,M-007-04,Промышленная термическая печь №4,2025-05-03 14:16:00.000 +0300,196.303183,,,,4.022619,38.774368,0
6692,28,M-007-04,Промышленная термическая печь №4,2025-05-05 14:21:00.000 +0300,196.303183,,,,4.022619,38.774368,0
6693,28,M-007-04,Промышленная термическая печь №4,2025-05-05 14:06:00.000 +0300,196.303183,,,,4.022619,38.774368,0
6694,28,M-007-04,Промышленная термическая печь №4,2025-05-05 16:12:00.000 +0300,177.924332,,,,3.614258,44.804909,0
6695,28,M-007-04,Промышленная термическая печь №4,2025-05-05 16:07:00.000 +0300,186.631190,,,,4.176994,45.499039,0
6696,28,M-007-04,Промышленная термическая печь №4,2025-05-05 15:44:00.000 +0300,179.494443,,,,3.827500,44.343264,0
6697,28,M-007-04,Промышленная термическая печь №4,2025-05-05 18:34:00.000 +0300,196.420244,,,,4.047518,37.593763,0
6698,28,M-007-04,Промышленная термическая печь №4,2025-05-10 16:25:00.000 +0300,196.420244,,,,4.047518,37.593763,0
6699,28,M-007-04,Промышленная термическая печь №4,2025-05-10 16:07:00.000 +0300,196.420244,,,,4.047518,37.593763,0
6700,28,M-007-04,Промышленная термическая печь №4,2025-05-10 18:11:00.000 +0300,196.009295,,,,3.995873,43.408322,0
6701,28,M-007-04,Промышленная термическая печь №4,2025-05-10 18:34:00.000 +0300,196.009295,,,,3.995873,43.408322,0
6702,28,M-007-04,Промышленная термическая печь №4,2025-05-10 18:10:00.000 +0300,196.009295,,,,3.995873,43.408322,0
6703,28,M-007-04,Промышленная термическая печь №4,2025-05-10 21:08:00.000 +0300,188.942886,,,,3.471332,51.155025,0
6704,28,M-007-04,Промышленная термическая печь №4,2025-05-10 21:03:00.000 +0300,178.653227,,,,4.148337,40.997384,0
6705,28,M-007-04,Промышленная термическая печь №4,2025-05-10 20:46:00.000 +0300,186.755399,,,,3.898257,42.776905,0
6706,28,M-007-04,Промышленная термическая печь №4,2025-05-10 23:10:00.000 +0300,166.142237,,,,3.475080,54.038993,0
6707,28,M-007-04,Промышленная термическая печь №4,2025-05-10 23:05:00.000 +0300,202.978810,,,,4.009396,47.471642,0
6708,28,M-007-04,Промышленная термическая печь №4,2025-05-10 22:58:00.000 +0300,191.881503,,,,4.044370,46.606948,0
6709,28,M-007-04,Промышленная термическая печь №4,2025-05-11 00:18:00.000 +0300,175.678012,,,,4.156254,53.737800,0
6710,28,M-007-04,Промышленная термическая печь №4,2025-05-14 20:13:00.000 +0300,175.678012,,,,4.156254,53.737800,0
6711,28,M-007-04,Промышленная термическая печь №4,2025-05-14 20:03:00.000 +0300,175.678012,,,,4.156254,53.737800,0
6712,28,M-007-04,Промышленная термическая печь №4,2025-05-14 22:38:00.000 +0300,203.251170,,,,4.223347,49.804051,0
6713,28,M-007-04,Промышленная термическая печь №4,2025-05-15 13:22:00.000 +0300,203.251170,,,,4.223347,49.804051,0
6714,28,M-007-04,Промышленная термическая печь №4,2025-05-15 13:14:00.000 +0300,203.251170,,,,4.223347,49.804051,0
6715,28,M-007-04,Промышленная термическая печь №4,2025-05-15 16:09:00.000 +0300,197.787510,,,,3.942146,42.981364,0
6716,28,M-007-04,Промышленная термическая печь №4,2025-05-16 16:33:00.000 +0300,197.787510,,,,3.942146,42.981364,0
6717,28,M-007-04,Промышленная термическая печь №4,2025-05-16 16:16:00.000 +0300,197.787510,,,,3.942146,42.981364,0
6718,28,M-007-04,Промышленная термическая печь №4,2025-05-16 17:31:00.000 +0300,189.668342,,,,4.062016,35.413323,0
6719,28,M-007-04,Промышленная термическая печь №4,2025-05-16 17:38:00.000 +0300,189.668342,,,,4.062016,35.413323,0
6720,28,M-007-04,Промышленная термическая печь №4,2025-05-16 17:26:00.000 +0300,174.505614,,,,4.136759,53.990442,0
6721,28,M-007-04,Промышленная термическая печь №4,2025-05-16 18:48:00.000 +0300,186.585243,,,,4.083479,48.279088,0
6722,28,M-007-04,Промышленная термическая печь №4,2025-05-17 07:07:00.000 +0300,186.585243,,,,4.083479,48.279088,0
6723,28,M-007-04,Промышленная термическая печь №4,2025-05-17 06:56:00.000 +0300,186.585243,,,,4.083479,48.279088,0
6724,28,M-007-04,Промышленная термическая печь №4,2025-05-17 09:01:00.000 +0300,175.301350,,,,4.087816,38.088828,0
6725,28,M-007-04,Промышленная термическая печь №4,2025-05-18 11:06:00.000 +0300,175.301350,,,,4.087816,38.088828,0
6726,28,M-007-04,Промышленная термическая печь №4,2025-05-18 10:44:00.000 +0300,175.301350,,,,4.087816,38.088828,0
6727,28,M-007-04,Промышленная термическая печь №4,2025-05-18 13:21:00.000 +0300,186.970199,,,,3.968728,43.726719,0
6728,28,M-007-04,Промышленная термическая печь №4,2025-05-18 11:49:00.000 +0300,183.297359,,,,3.606843,45.585012,0
6729,28,M-007-04,Промышленная термическая печь №4,2025-05-18 11:27:00.000 +0300,190.013359,,,,3.621324,45.668325,0
6730,28,M-007-04,Промышленная термическая печь №4,2025-05-18 13:51:00.000 +0300,190.050460,,,,4.125675,44.738905,0
6731,28,M-007-04,Промышленная термическая печь №4,2025-05-21 14:16:00.000 +0300,190.050460,,,,4.125675,44.738905,0
6732,28,M-007-04,Промышленная термическая печь №4,2025-05-21 14:00:00.000 +0300,190.050460,,,,4.125675,44.738905,0
6733,28,M-007-04,Промышленная термическая печь №4,2025-05-21 16:00:00.000 +0300,189.524832,,,,4.021516,40.112027,0
6734,28,M-007-04,Промышленная термическая печь №4,2025-05-21 19:35:00.000 +0300,189.524832,,,,4.021516,40.112027,0
6735,28,M-007-04,Промышленная термическая печь №4,2025-05-21 19:28:00.000 +0300,189.524832,,,,4.021516,40.112027,0
6736,28,M-007-04,Промышленная термическая печь №4,2025-05-21 21:04:00.000 +0300,194.906016,,,,4.030074,37.960805,0
6737,28,M-007-04,Промышленная термическая печь №4,2025-05-22 06:05:00.000 +0300,194.906016,,,,4.030074,37.960805,0
6738,28,M-007-04,Промышленная термическая печь №4,2025-05-22 05:59:00.000 +0300,194.906016,,,,4.030074,37.960805,0
